error_id	error_type	error_layer	cx	cy	bucket20	x1	y1	x2	y2
157	Diff net spacing	M1 (11)	138.484	208.32799999999997	120-140,200-220	138.455	208.248	138.513	208.408
159	Diff net spacing	M1 (11)	205.89600000000002	212.8245	200-220,200-220	205.816	212.783	205.976	212.866
170	Diff net spacing	M1 (11)	202.856	226.20049999999998	200-220,220-240	202.776	226.159	202.936	226.242
188	Diff net spacing	M1 (11)	260.76800000000003	222.85649999999998	260-280,220-240	260.688	222.815	260.848	222.898
379	Diff net spacing	M1 (11)	184.16000000000003	279.7045	180-200,260-280	184.08	279.663	184.24	279.746
380	Diff net spacing	M1 (11)	187.2	278.6155	180-200,260-280	187.12	278.574	187.28	278.657
381	Diff net spacing	M1 (11)	214.256	279.7045	200-220,260-280	214.176	279.663	214.336	279.746
382	Diff net spacing	M1 (11)	216.07999999999998	278.6155	200-220,260-280	216.0	278.574	216.16	278.657
383	Diff net spacing	M1 (11)	232.64800000000002	279.7045	220-240,260-280	232.568	279.663	232.728	279.746
384	Diff net spacing	M1 (11)	259.248	286.39250000000004	240-260,280-300	259.168	286.351	259.328	286.434
385	Diff net spacing	M1 (11)	255.904	285.3035	240-260,280-300	255.824	285.262	255.984	285.345
386	Diff net spacing	M1 (11)	254.38400000000001	281.9595	240-260,280-300	254.304	281.918	254.464	282.001
387	Diff net spacing	M1 (11)	260.616	281.9595	260-280,280-300	260.536	281.918	260.696	282.001
397	Diff net spacing	M1 (11)	159.38400000000001	305.3675	140-160,300-320	159.304	305.326	159.464	305.409
195	Diff net spacing	M1 (11)	192.51999999999998	238.4875	180-200,220-240	192.44	238.446	192.6	238.529
196	Diff net spacing	M1 (11)	202.096	235.14350000000002	200-220,220-240	202.016	235.102	202.176	235.185
197	Diff net spacing	M1 (11)	201.18400000000003	232.88850000000002	200-220,220-240	201.104	232.847	201.264	232.93
198	Diff net spacing	M1 (11)	200.728	228.4555	200-220,220-240	200.648	228.414	200.808	228.497
200	Diff net spacing	M1 (11)	213.04000000000002	232.88850000000002	200-220,220-240	212.96	232.847	213.12	232.93
201	Diff net spacing	M1 (11)	214.256	235.14350000000002	200-220,220-240	214.176	235.102	214.336	235.185
202	Diff net spacing	M1 (11)	207.416	239.5765	200-220,220-240	207.336	239.535	207.496	239.618
